Date,yield_2y10y,yield_3m10y,hy_spread,hy_spread_vel,vix_level,vix_change_30d,aaii_bull_bear,trends_fear,claims_ma4_chg,cfnai_ma3,lei_mom,sector_rotation,crash_label
2004-08-31,1.72,2.54,3.79,0.6299999999999999,16.684090744365346,7.622763462684312,12.028825127655423,18.25,0.8136094674556116,0.1633333333333333,-6.369426751592366,5.601439808554954,0
2004-09-30,1.51,2.43,3.79,0.6299999999999999,14.08095241728283,-15.602518392928689,26.68698175406656,18.25,-0.07407407407407085,0.3133333333333333,-6.1224489795918435,1.5482074566322335,0
2004-10-31,1.49,2.14,3.79,0.6299999999999999,14.973809560139975,6.340886016781511,32.65165746273445,18.25,-0.22421524663677195,0.3033333333333333,0.0,-2.334205366582287,0
2004-11-30,1.34,2.13,3.79,0.6299999999999999,13.577142897106352,-9.327396995561676,1.1139587747055053,18.25,0.22865853658535773,0.21666666666666665,8.69565217391306,-8.506386531193865,0
2004-12-31,1.16,2.02,3.79,0.6299999999999999,12.459545438939875,-8.231462735835727,-5.859707226144145,18.25,-1.1398176291793294,0.44333333333333336,-8.666666666666655,-4.438589455246156,0
2005-01-31,0.85,1.63,3.79,0.6299999999999999,13.43799991607666,7.8530511560944705,19.264768388440288,14.5,-1.8037518037518074,0.35999999999999993,-15.328467153284686,4.725231252286055,0
2005-02-28,0.77,1.6,3.79,0.6299999999999999,11.708947482861971,-12.866888257277953,-18.535821044964937,14.5,-1.3449367088607556,0.48,32.75862068965518,6.869751011891456,0
2005-03-31,0.7,1.71,3.79,0.6299999999999999,13.126363667574795,12.105410727885268,1.196223359892251,14.5,2.1538461538461506,0.10333333333333329,-9.740259740259749,8.374616198912177,0
2005-04-30,0.55,1.31,3.79,0.6299999999999999,14.459047589983259,10.152727413003992,-9.872234643468328,14.5,-0.07800312012480326,0.22999999999999995,17.985611510791365,7.790987383580761,0
2005-05-31,0.4,1.01,3.79,0.6299999999999999,13.967618987673806,-3.3987619118834522,8.586160042360454,14.5,0.4608294930875667,0.08999999999999993,-20.12195121951219,2.33028753092428,0
2005-06-30,0.28,0.81,3.79,0.6299999999999999,11.868636348030783,-15.027490666056542,-13.1458355315199,14.5,-2.177177177177181,0.3199999999999999,27.48091603053433,2.671165200531722,0
2005-07-31,0.26,0.86,3.79,0.6299999999999999,11.049000024795532,-6.905901395919367,0.3208462667890828,14.5,-0.8422664624808562,0.11333333333333329,0.5988023952095745,-6.417222225121644,0
2005-08-31,0.18,0.5,3.79,0.6299999999999999,12.951304394265879,17.21698221740704,-20.96028476696364,14.5,0.15860428231562196,0.18999999999999995,5.952380952380953,0.46625307578305186,0
2005-09-30,0.16,0.79,3.79,0.6299999999999999,12.628095263526554,-2.4955720358362132,11.081584613280189,14.5,2.7516778523489993,-0.15333333333333338,-26.96629213483146,3.0615304556994127,0
2005-10-31,0.17,0.59,3.79,0.6299999999999999,14.937618982224237,18.288773330434303,1.9930821555659504,14.5,-4.308547602501733,0.07999999999999996,3.8461538461538547,4.895943099935673,0
2005-11-30,0.07,0.54,3.79,0.6299999999999999,12.147619111197335,-18.677674630387887,28.92215930715196,14.5,-0.8593749999999956,0.25999999999999995,11.851851851851848,-0.752458041195081,0
2005-12-31,-0.02,0.31,3.79,0.6299999999999999,11.260000001816522,-7.306938925691453,24.87768078190528,14.5,-1.4843750000000044,0.5766666666666667,12.58278145695364,-2.7157959167660506,0
2006-01-31,-0.01,0.06,3.79,0.6299999999999999,12.03600001335144,6.89165196633863,33.34376845992041,12.75,-1.6625103906899419,0.52,8.823529411764719,-3.6387199520547586,0
2006-02-28,-0.14,-0.07,3.79,0.6299999999999999,12.47105262154027,3.6145946137107865,19.842245476795668,12.75,0.954861111111116,0.3033333333333333,-12.432432432432428,1.265383880443638,0
2006-03-31,0.04,0.23,3.79,0.6299999999999999,11.693913003672725,-6.231547900978729,-26.896534711789677,12.75,0.16597510373443924,0.26999999999999996,-2.4691358024691357,-3.404991110458533,0
2006-04-30,0.2,0.3,3.79,0.6299999999999999,11.847368441129985,1.3122676507774989,7.7978957855730044,12.75,2.506265664160412,0.07999999999999997,-9.493670886075956,-1.0295259443435567,0
2006-05-31,0.08,0.26,3.79,0.6299999999999999,14.454545411196621,22.00638042972829,9.240666354421728,12.75,0.6807866868381307,0.053333333333333295,-24.47552447552447,2.8069187742333024,0
2006-06-30,-0.01,0.14,3.79,0.6299999999999999,16.91863627867265,17.04716957454313,11.135036118362317,12.75,-1.6894609814963824,-0.013333333333333369,4.629629629629606,7.55223505085435,0
2006-07-31,0.02,-0.11,3.79,0.6299999999999999,15.325999879837036,-9.413503385277366,-13.297307301053202,12.75,-0.3897116134060741,-0.07666666666666672,-36.283185840707965,12.32431267064441,0
2006-08-31,-0.05,-0.31,3.79,0.6299999999999999,13.351739137069039,-12.881774489410935,17.040962126136165,12.75,0.23923444976077235,-0.02333333333333339,40.27777777777779,8.000647713691977,0
2006-09-30,-0.07,-0.25,3.79,0.6299999999999999,12.184499979019165,-8.742225608716502,10.67566031541446,12.75,-0.4716981132075526,-0.03333333333333339,-12.871287128712872,-0.5264954833785973,0
2006-10-31,-0.1,-0.47,3.79,0.6299999999999999,11.306363625959916,-7.206995400478777,8.02121800005865,12.75,1.528559935639584,-0.030000000000000044,22.72727272727273,-9.57695417115978,0
2006-11-30,-0.16,-0.57,3.79,0.6299999999999999,10.817619051252093,-4.322738865267373,-14.49298893863712,12.75,1.6355140186915973,-0.1266666666666667,-24.07407407407408,-10.396938247313958,0
2006-12-31,-0.11,-0.31,3.79,0.6299999999999999,10.964500045776367,1.3577941118870562,22.156757013291948,12.75,1.0946051602814588,0.12999999999999998,21.95121951219512,-3.2152516333946224,0
2007-01-31,-0.11,-0.29,3.79,0.6299999999999999,11.042500066757203,0.7113869365241277,7.177413321765954,24.75,-2.5345622119815614,0.05999999999999998,28.000000000000004,-2.1420376252564877,0
2007-02-28,-0.09,-0.6,3.79,0.6299999999999999,11.155263097662674,1.0211730153838694,3.72110197693209,24.75,1.0963194988253822,0.1633333333333333,-14.84375,3.3373635617429454,0
2007-03-31,0.07,-0.39,3.79,0.6299999999999999,15.162727269259365,35.92442541706043,5.608983750907306,24.75,-1.0483870967741948,-0.013333333333333364,22.935779816513758,5.181638559634683,0
2007-04-30,0.03,-0.28,3.79,0.6299999999999999,12.93299994468689,-14.705318409920787,-14.046034281181392,24.75,-0.4662004662004615,0.11666666666666663,-22.388059701492537,7.086688786128148,0
